trip_id,rain,rush_hour,base_price,delta_price,price,driver_accept_prob,driver_accept
1003,0,1,39542.0,8383.0,47925.0,0.5373,0
1004,0,0,46090.0,2700.0,48790.0,0.621,0
1005,0,0,37021.0,700.0,37721.0,0.38,1
1006,0,0,43248.0,4671.0,47919.0,0.5969,1
1007,1,0,29739.0,6699.0,36438.0,0.2922,0
1008,0,0,51240.0,700.0,51940.0,0.7005,1
1009,1,0,41113.0,4661.0,45774.0,0.5106,0
1010,0,0,51850.0,2893.0,54743.0,0.5864,0
1011,0,0,40290.0,3656.0,43946.0,0.5775,1
1012,0,0,40842.0,1670.0,42512.0,0.5389,0
1013,0,1,31695.0,8703.0,40398.0,0.418,1
1014,1,0,48458.0,2952.0,51410.0,0.5889,0
1015,0,0,34555.0,728.0,35283.0,0.4362,0
1016,0,0,37865.0,700.0,38565.0,0.2693,0
1017,0,0,42009.0,2862.0,44871.0,0.5835,1
1018,1,0,43030.0,8564.0,51594.0,0.5365,1
1019,0,0,27498.0,5998.0,33496.0,0.3636,0
1020,0,1,40038.0,7699.0,47737.0,0.529,1
1021,1,0,48759.0,4915.0,53674.0,0.5181,1
1022,1,0,38784.0,5623.0,44407.0,0.4016,0
1023,1,0,40090.0,6805.0,46895.0,0.5605,0
1024,0,1,43380.0,4643.0,48023.0,0.5096,1
1025,0,1,40929.0,6327.0,47256.0,0.4644,1
1026,0,1,33241.0,9739.0,42980.0,0.3857,0
1027,1,1,41691.0,9022.0,50713.0,0.5783,0
1028,0,1,50450.0,6027.0,56477.0,0.7791,1
1029,1,0,33065.0,6022.0,39087.0,0.2157,0
1030,0,1,38817.0,7781.0,46598.0,0.6974,0
1031,0,0,30256.0,1437.0,31693.0,0.2764,1
1032,0,0,50002.0,2631.0,52633.0,0.6729,1
1033,0,1,41215.0,8333.0,49548.0,0.5212,0
1034,1,0,34773.0,9334.0,44107.0,0.4321,0
1035,0,0,42784.0,2285.0,45069.0,0.5094,0
1036,0,0,31769.0,2430.0,34199.0,0.2405,0
1037,0,0,33215.0,5097.0,38312.0,0.3168,1
1038,0,1,29589.0,6366.0,35955.0,0.3898,1
1039,0,0,32932.0,700.0,33632.0,0.2069,1
1040,0,1,53537.0,7725.0,61262.0,0.7732,1
1041,0,0,35768.0,4329.0,40097.0,0.3765,1
1042,0,1,45963.0,7914.0,53877.0,0.5627,1
1043,0,0,34891.0,2335.0,37226.0,0.4958,0
1044,0,1,48456.0,4838.0,53294.0,0.5524,0
1045,0,0,33278.0,2401.0,35679.0,0.2567,0
1046,0,0,42333.0,4596.0,46929.0,0.5158,1
1047,0,0,42449.0,700.0,43149.0,0.4026,1
1048,1,0,61786.0,5584.0,67370.0,0.8137,1
1049,1,0,47359.0,5341.0,52700.0,0.6032,0
1050,0,1,36960.0,6114.0,43074.0,0.4503,1
1051,0,1,47823.0,7721.0,55544.0,0.6521,1
1052,0,1,60174.0,8054.0,68228.0,0.8032,1
1053,0,0,28148.0,3236.0,31384.0,0.2987,1
1054,0,0,34839.0,839.0,35678.0,0.3191,0
1055,0,1,39986.0,10453.0,50439.0,0.5334,0
1056,0,1,38455.0,7746.0,46201.0,0.6008,1
1057,1,0,39172.0,5140.0,44312.0,0.4272,0
1058,0,1,30914.0,15796.0,46710.0,0.5819,1
1059,0,0,53934.0,5704.0,59638.0,0.8085,1
1060,0,1,29908.0,10684.0,40592.0,0.4826,1
1061,1,1,40298.0,9202.0,49500.0,0.5596,0
1062,0,1,50890.0,8268.0,59158.0,0.7184,0
1063,0,0,41743.0,3981.0,45724.0,0.5024,0
1064,0,0,33675.0,3789.0,37464.0,0.3399,0
1065,0,0,30536.0,1898.0,32434.0,0.1655,0
1066,1,1,40045.0,12975.0,53020.0,0.6252,0
1067,0,0,35565.0,2501.0,38066.0,0.3841,0
1068,0,1,43744.0,7518.0,51262.0,0.6438,0
1069,0,1,30088.0,4686.0,34774.0,0.2835,1
1070,0,0,48911.0,3596.0,52507.0,0.6764,1
1071,1,0,42982.0,5557.0,48539.0,0.4126,1
1072,0,1,43614.0,8090.0,51704.0,0.5067,0
1073,0,0,54249.0,2900.0,57149.0,0.5357,0
1074,1,0,38279.0,6308.0,44587.0,0.4313,1
1075,1,0,35831.0,5922.0,41753.0,0.3361,0
1076,0,0,37344.0,3837.0,41181.0,0.3583,0
1077,0,1,40364.0,6962.0,47326.0,0.5373,1
1078,0,0,41227.0,700.0,41927.0,0.4053,1
1079,0,0,34939.0,3467.0,38406.0,0.2789,0
1080,0,0,24804.0,1125.0,25929.0,0.3335,1
1081,0,0,37232.0,700.0,37932.0,0.362,0
1082,1,0,45059.0,4262.0,49321.0,0.4486,1
1083,1,1,43158.0,11282.0,54440.0,0.5503,1
1084,1,0,52196.0,5836.0,58032.0,0.6726,0
1085,1,0,58622.0,2374.0,60996.0,0.7195,1
1086,1,1,48454.0,10148.0,58602.0,0.7513,0
1087,1,0,53751.0,7988.0,61739.0,0.7362,1
1088,1,0,48518.0,5233.0,53751.0,0.7325,1
1089,0,0,56534.0,2219.0,58753.0,0.7061,1
1090,0,0,57732.0,4273.0,62005.0,0.7987,1
1091,0,0,50085.0,3852.0,53937.0,0.7214,1
1092,0,1,48004.0,9037.0,57041.0,0.757,1
1093,0,1,40256.0,2587.0,42843.0,0.5266,1
1094,0,0,41649.0,5447.0,47096.0,0.5126,1
1095,0,0,39128.0,3582.0,42710.0,0.4505,0
1096,0,0,47281.0,6685.0,53966.0,0.4758,1
1097,0,0,35877.0,1170.0,37047.0,0.3361,0
1098,1,0,40376.0,3002.0,43378.0,0.5001,1
1099,1,1,21981.0,10812.0,32793.0,0.2785,1
1100,0,1,56646.0,6832.0,63478.0,0.7746,1
1101,0,0,40126.0,3611.0,43737.0,0.5962,0
1102,0,1,45872.0,9127.0,54999.0,0.6247,0
1103,1,0,54391.0,5852.0,60243.0,0.6733,0
1104,1,0,44552.0,5591.0,50143.0,0.51,0
1105,0,1,54277.0,8189.0,62466.0,0.7001,1
1106,1,0,31445.0,5564.0,37009.0,0.3502,1
1107,0,1,62378.0,6722.0,69100.0,0.8543,1
1108,0,1,51240.0,12843.0,64083.0,0.8159,1
1109,1,1,43778.0,12942.0,56720.0,0.6105,0
1110,0,0,54113.0,4343.0,58456.0,0.7244,0
1111,0,0,32067.0,2214.0,34281.0,0.185,0
1112,0,1,39547.0,8048.0,47595.0,0.5454,1
1113,0,1,54276.0,7048.0,61324.0,0.7556,1
1114,1,0,26130.0,4711.0,30841.0,0.1683,0
1115,1,1,46764.0,10579.0,57343.0,0.6431,1
1116,0,0,46523.0,1359.0,47882.0,0.5283,0
1117,0,0,58738.0,2465.0,61203.0,0.848,1
1118,1,1,28545.0,9033.0,37578.0,0.235,0
1119,0,0,55682.0,700.0,56382.0,0.7166,1
1120,1,0,37244.0,8079.0,45323.0,0.3756,1
1121,0,1,38200.0,5652.0,43852.0,0.4064,1
1122,0,1,31613.0,7301.0,38914.0,0.3778,1
1123,1,1,32753.0,12423.0,45176.0,0.412,1
1124,0,0,45430.0,4054.0,49484.0,0.5767,0
1125,0,1,32545.0,8651.0,41196.0,0.4229,0
1126,0,0,48292.0,3015.0,51307.0,0.5743,1
1127,0,0,36365.0,3731.0,40096.0,0.4681,1
1128,0,0,31689.0,4834.0,36523.0,0.3202,0
1129,0,1,37514.0,8023.0,45537.0,0.4714,0
1130,1,1,44862.0,7677.0,52539.0,0.5911,0
1131,1,1,39642.0,9901.0,49543.0,0.5258,1
1132,0,0,42291.0,3684.0,45975.0,0.56,0
1133,0,0,47918.0,1434.0,49352.0,0.5978,1
1134,1,0,51201.0,8754.0,59955.0,0.7421,1
1135,1,0,39364.0,5893.0,45257.0,0.4296,1
1136,0,0,33124.0,2645.0,35769.0,0.2615,1
1137,0,0,42647.0,4412.0,47059.0,0.4258,1
1138,0,1,46001.0,9347.0,55348.0,0.5373,0
1139,0,1,29584.0,7600.0,37184.0,0.4544,0
1140,0,1,34430.0,8829.0,43259.0,0.285,0
1141,0,0,35887.0,700.0,36587.0,0.426,0
1142,1,0,40234.0,5515.0,45749.0,0.4024,0
1143,1,0,35531.0,7410.0,42941.0,0.499,0
1144,1,0,48010.0,6112.0,54122.0,0.4546,0
1145,0,0,28356.0,4994.0,33350.0,0.275,0
1146,0,0,28572.0,700.0,29272.0,0.3168,0
1147,1,0,39162.0,3127.0,42289.0,0.4515,0
1148,1,1,40507.0,12108.0,52615.0,0.5411,1
1149,0,0,29636.0,3972.0,33608.0,0.1881,1
1150,1,0,36843.0,5671.0,42514.0,0.3125,1
1151,0,0,38591.0,9031.0,47622.0,0.6429,0
1152,1,0,38657.0,7267.0,45924.0,0.4402,0
1153,0,0,43291.0,1116.0,44407.0,0.4772,1
1154,0,0,36377.0,1298.0,37675.0,0.38,0
1155,0,0,54562.0,2823.0,57385.0,0.6254,1
1156,0,0,46150.0,4037.0,50187.0,0.6191,0
1157,0,1,35140.0,5318.0,40458.0,0.3562,0
1158,0,0,42803.0,2163.0,44966.0,0.5151,0
1159,0,0,43054.0,2085.0,45139.0,0.4531,1
1160,1,0,52325.0,6711.0,59036.0,0.5928,1
1161,0,0,36897.0,2485.0,39382.0,0.3601,0
1162,0,0,48522.0,1572.0,50094.0,0.6339,0
1163,1,1,42356.0,12923.0,55279.0,0.6419,1
1164,0,0,54678.0,1583.0,56261.0,0.696,1
1165,0,0,52973.0,2003.0,54976.0,0.7295,1
1166,1,0,43674.0,3294.0,46968.0,0.4703,1
1167,1,0,39771.0,4787.0,44558.0,0.4448,0
1168,0,0,46306.0,3377.0,49683.0,0.5454,0
1169,1,0,40466.0,11382.0,51848.0,0.6446,0
1170,0,0,56283.0,3519.0,59802.0,0.7636,1
1171,0,1,42667.0,8237.0,50904.0,0.5375,1
1172,1,1,38552.0,14349.0,52901.0,0.4602,1
1173,0,1,38093.0,6029.0,44122.0,0.535,1
1174,1,0,31689.0,3247.0,34936.0,0.2344,0
1175,0,1,46731.0,5514.0,52245.0,0.6082,1
1176,1,0,35030.0,4804.0,39834.0,0.5282,0
1177,0,0,51334.0,844.0,52178.0,0.6799,0
1178,0,1,31010.0,12431.0,43441.0,0.56,1
1179,0,1,43082.0,9430.0,52512.0,0.5687,1
1180,0,1,51777.0,9917.0,61694.0,0.8097,1
1181,1,1,23706.0,11657.0,35363.0,0.265,1
1182,0,0,59155.0,6140.0,65295.0,0.8329,1
1183,0,1,38385.0,6694.0,45079.0,0.6194,0
1184,0,0,43199.0,700.0,43899.0,0.4523,1
1185,0,1,46857.0,9090.0,55947.0,0.6685,1
1186,1,1,48172.0,7674.0,55846.0,0.559,0
1187,0,0,44328.0,1216.0,45544.0,0.57,0
1188,1,0,50478.0,6884.0,57362.0,0.635,0
1189,0,0,46412.0,2326.0,48738.0,0.6369,1
1190,0,0,56967.0,2175.0,59142.0,0.6319,0
1191,0,0,46440.0,700.0,47140.0,0.5744,1
1192,0,1,58699.0,7282.0,65981.0,0.7782,0
1193,1,0,49659.0,7706.0,57365.0,0.7193,1
1194,1,1,26651.0,10834.0,37485.0,0.2946,0
1195,1,0,64194.0,4589.0,68783.0,0.805,0
1196,0,0,37118.0,700.0,37818.0,0.3363,0
1197,0,0,54712.0,1124.0,55836.0,0.63,1
1198,0,1,42228.0,7967.0,50195.0,0.6261,0
1199,0,0,51019.0,3084.0,54103.0,0.5849,1
1200,1,0,36148.0,4639.0,40787.0,0.354,1
1201,0,0,47319.0,700.0,48019.0,0.5756,0
1202,0,1,39848.0,8014.0,47862.0,0.6395,1
1203,1,0,55422.0,4474.0,59896.0,0.7128,1
1204,0,0,45729.0,3671.0,49400.0,0.5577,0
1205,0,1,49956.0,6015.0,55971.0,0.6856,0
1206,0,1,23605.0,5621.0,29226.0,0.1267,0
1207,0,0,41273.0,2760.0,44033.0,0.3876,1
1208,0,0,45490.0,6508.0,51998.0,0.5955,0
1209,0,0,43901.0,3773.0,47674.0,0.4903,0
1210,0,0,50170.0,2732.0,52902.0,0.5218,0
1211,1,1,38890.0,11410.0,50300.0,0.5865,1
1212,1,0,42415.0,3023.0,45438.0,0.4764,0
1213,0,0,52040.0,700.0,52740.0,0.645,1
1214,0,0,22631.0,700.0,23331.0,0.1349,0
1215,0,0,47009.0,5441.0,52450.0,0.6358,1
1216,0,0,39162.0,5097.0,44259.0,0.5183,1
1217,0,1,34245.0,7968.0,42213.0,0.398,0
1218,0,0,44861.0,8133.0,52994.0,0.6699,1
1219,0,1,52433.0,4662.0,57095.0,0.6325,0
1220,0,1,50833.0,6927.0,57760.0,0.7028,1
1221,0,0,40852.0,5547.0,46399.0,0.604,1
1222,0,0,49444.0,2723.0,52167.0,0.7072,0
1223,1,0,49379.0,5040.0,54419.0,0.7108,1
1224,0,0,41257.0,700.0,41957.0,0.4581,0
1225,0,0,36109.0,4847.0,40956.0,0.4209,1
1226,1,1,36601.0,10681.0,47282.0,0.4332,1
1227,0,0,49122.0,700.0,49822.0,0.4487,0
1228,0,0,41642.0,929.0,42571.0,0.3518,1
1229,1,0,33107.0,3828.0,36935.0,0.2972,0
1230,0,0,27679.0,2276.0,29955.0,0.2339,0
1231,0,1,49071.0,7652.0,56723.0,0.7645,1
1232,0,0,37352.0,1645.0,38997.0,0.4797,1
1233,0,1,44808.0,8621.0,53429.0,0.5747,1
1234,0,1,52538.0,7434.0,59972.0,0.7761,1
1235,0,0,30874.0,4306.0,35180.0,0.288,1
1236,0,0,41616.0,1893.0,43509.0,0.5169,0
1237,0,0,40549.0,7677.0,48226.0,0.6126,0
1238,0,1,45228.0,6340.0,51568.0,0.677,1
1239,0,0,52533.0,964.0,53497.0,0.614,1
1240,0,1,30700.0,8899.0,39599.0,0.4437,1
1241,1,1,46843.0,10441.0,57284.0,0.5135,1
1242,0,1,50768.0,4377.0,55145.0,0.7358,1
1243,0,0,40416.0,3001.0,43417.0,0.4622,1
1244,0,0,40832.0,700.0,41532.0,0.4288,0
1245,0,1,45557.0,7575.0,53132.0,0.4684,0
1246,0,0,44931.0,700.0,45631.0,0.4764,1
1247,0,1,46950.0,6652.0,53602.0,0.7164,1
1248,0,0,46771.0,3528.0,50299.0,0.5607,1
1249,1,0,33653.0,9917.0,43570.0,0.4754,1
1250,1,1,50417.0,8967.0,59384.0,0.6865,1
1251,0,0,51918.0,2244.0,54162.0,0.7272,0
1252,0,0,43582.0,1270.0,44852.0,0.5053,1
1253,0,0,29300.0,1021.0,30321.0,0.1969,0
1254,0,0,41025.0,1285.0,42310.0,0.4477,0
1255,0,1,43652.0,8701.0,52353.0,0.7123,1
1256,1,0,32271.0,5170.0,37441.0,0.3491,0
1257,1,0,38939.0,9824.0,48763.0,0.5105,1
1258,1,0,30020.0,6707.0,36727.0,0.4628,1
1259,0,1,47162.0,5583.0,52745.0,0.6907,0
1260,1,0,43411.0,5377.0,48788.0,0.5802,1
1261,0,1,28011.0,5937.0,33948.0,0.2975,0
1262,0,1,44987.0,8660.0,53647.0,0.6775,0
1263,0,0,41520.0,700.0,42220.0,0.4987,0
1264,1,1,46390.0,8520.0,54910.0,0.446,0
1265,0,1,38672.0,6294.0,44966.0,0.4976,0
1266,1,0,35187.0,7161.0,42348.0,0.3888,0
1267,0,0,35448.0,4596.0,40044.0,0.3666,1
1268,1,1,37426.0,13147.0,50573.0,0.5135,1
1269,0,1,42160.0,8201.0,50361.0,0.4526,1
1270,0,1,43258.0,7159.0,50417.0,0.4353,1
1271,1,1,40379.0,12151.0,52530.0,0.6533,0
1272,0,0,38402.0,700.0,39102.0,0.4185,1
1273,0,1,39013.0,4164.0,43177.0,0.2717,1
1274,0,1,63316.0,8042.0,71358.0,0.8427,1
1275,0,0,35449.0,790.0,36239.0,0.3969,1
1276,0,0,37257.0,2389.0,39646.0,0.375,0
1277,0,0,69998.0,2703.0,72701.0,0.9188,1
1278,0,1,45579.0,7722.0,53301.0,0.6926,1
1279,1,0,30270.0,7594.0,37864.0,0.2409,0
1280,0,1,49163.0,8715.0,57878.0,0.6894,1
1281,0,0,34265.0,2832.0,37097.0,0.3203,0
1282,0,0,49727.0,1749.0,51476.0,0.5109,1
1283,0,0,40207.0,2683.0,42890.0,0.3498,0
1284,0,0,38262.0,1486.0,39748.0,0.3405,0
1285,1,1,55678.0,10466.0,66144.0,0.748,1
1286,1,0,46814.0,10451.0,57265.0,0.6899,1
1287,0,1,50270.0,7610.0,57880.0,0.7602,1
1288,0,0,45697.0,3265.0,48962.0,0.6049,1
1289,0,1,38222.0,6101.0,44323.0,0.5122,1
1290,0,0,47197.0,4234.0,51431.0,0.5931,1
1291,0,0,52278.0,3792.0,56070.0,0.7283,1
1292,0,0,43145.0,3804.0,46949.0,0.5191,0
1293,0,0,57314.0,2865.0,60179.0,0.7272,1
1294,0,0,49229.0,4258.0,53487.0,0.765,1
1295,0,1,43802.0,9462.0,53264.0,0.449,1
1296,0,0,44138.0,2981.0,47119.0,0.3945,1
1297,0,0,43167.0,2305.0,45472.0,0.5312,1
1298,0,0,31364.0,4021.0,35385.0,0.3045,0
1299,1,0,41234.0,4463.0,45697.0,0.358,0
1300,0,1,43880.0,6079.0,49959.0,0.4826,0
1301,0,0,38463.0,2409.0,40872.0,0.3515,0
1302,0,1,44870.0,4340.0,49210.0,0.6126,0
1303,1,1,42181.0,12207.0,54388.0,0.6819,0
1304,0,0,48576.0,863.0,49439.0,0.6899,1
1305,1,0,47636.0,5198.0,52834.0,0.4764,0
1306,1,0,43421.0,5637.0,49058.0,0.4228,0
1307,0,0,30379.0,2567.0,32946.0,0.2042,1
1308,0,0,57221.0,1916.0,59137.0,0.8056,0
1309,0,1,40794.0,7185.0,47979.0,0.5556,1
1310,1,0,41312.0,5899.0,47211.0,0.4961,0
1311,0,0,39089.0,1740.0,40829.0,0.4331,0
1312,1,1,37849.0,9486.0,47335.0,0.4633,1
1313,0,0,55124.0,4339.0,59463.0,0.6733,1
1314,0,1,53781.0,3723.0,57504.0,0.7244,1
1315,0,0,45777.0,2150.0,47927.0,0.5345,1
1316,0,0,41086.0,1703.0,42789.0,0.3656,0
1317,0,1,47263.0,8012.0,55275.0,0.6937,0
1318,0,1,42627.0,4828.0,47455.0,0.4828,0
1319,1,1,40383.0,9950.0,50333.0,0.5406,1
1320,1,0,44874.0,5826.0,50700.0,0.546,0
1321,0,1,38250.0,9119.0,47369.0,0.5793,0
1322,0,0,44144.0,3065.0,47209.0,0.5514,0
1323,0,0,43736.0,700.0,44436.0,0.4176,1
1324,1,0,47125.0,5171.0,52296.0,0.6079,1
1325,0,0,36737.0,4006.0,40743.0,0.4407,0
1326,1,0,48036.0,3959.0,51995.0,0.616,1
1327,0,0,34296.0,2366.0,36662.0,0.4158,1
1328,0,1,37133.0,7284.0,44417.0,0.4124,1
1329,0,1,37504.0,6644.0,44148.0,0.5028,1
1330,0,1,32888.0,11883.0,44771.0,0.3407,1
1331,1,0,50633.0,5298.0,55931.0,0.6407,0
1332,0,1,33763.0,8065.0,41828.0,0.3904,1
1333,0,0,36059.0,1197.0,37256.0,0.4572,0
1334,1,0,52671.0,6897.0,59568.0,0.6985,1
1335,1,1,37150.0,12280.0,49430.0,0.5521,0
1336,1,0,40401.0,5000.0,45401.0,0.331,1
1337,0,0,33398.0,2407.0,35805.0,0.3057,1
1338,0,0,49080.0,978.0,50058.0,0.525,0
1339,1,0,49197.0,4055.0,53252.0,0.7606,1
1340,0,1,48281.0,9063.0,57344.0,0.6458,0
1341,0,0,46569.0,1558.0,48127.0,0.5575,1
1342,1,0,42626.0,1897.0,44523.0,0.4494,0
1343,0,0,37543.0,5501.0,43044.0,0.3432,0
1344,0,0,35073.0,1136.0,36209.0,0.301,0
1345,1,1,52964.0,10381.0,63345.0,0.7671,1
1346,0,1,48501.0,10090.0,58591.0,0.715,1
1347,0,1,36107.0,7059.0,43166.0,0.2783,1
1348,0,1,42339.0,7022.0,49361.0,0.5079,1
1349,0,0,39449.0,700.0,40149.0,0.4793,0
1350,0,1,32410.0,4521.0,36931.0,0.3649,0
1351,1,0,43510.0,5717.0,49227.0,0.6171,1
1352,1,0,38468.0,6617.0,45085.0,0.3788,0
1353,0,1,33903.0,7819.0,41722.0,0.5033,0
1354,0,0,29427.0,1682.0,31109.0,0.2534,1
1355,1,1,28708.0,10834.0,39542.0,0.441,0
1356,0,1,38843.0,4177.0,43020.0,0.4322,1
1357,0,1,41277.0,8082.0,49359.0,0.3983,1
1358,0,0,34560.0,2774.0,37334.0,0.4145,0
1359,0,0,47531.0,5855.0,53386.0,0.6155,1
1360,0,1,41443.0,7313.0,48756.0,0.5109,1
1361,0,0,46904.0,897.0,47801.0,0.4375,0
1362,0,0,40445.0,2414.0,42859.0,0.5746,0
1363,0,1,35310.0,6743.0,42053.0,0.3769,0
1364,0,1,42970.0,8039.0,51009.0,0.6895,1
1365,0,1,31267.0,7346.0,38613.0,0.3244,0
1366,0,0,46585.0,700.0,47285.0,0.467,0
1367,0,0,34034.0,700.0,34734.0,0.4014,1
1368,0,0,49805.0,2947.0,52752.0,0.6304,1
1369,0,0,39123.0,4851.0,43974.0,0.4697,1
1370,0,0,51032.0,2635.0,53667.0,0.5598,1
1371,0,0,32458.0,3883.0,36341.0,0.3075,0
1372,1,0,36239.0,7722.0,43961.0,0.4614,0
1373,0,0,45238.0,2954.0,48192.0,0.4562,1
1374,1,0,51949.0,4615.0,56564.0,0.6225,1
1375,1,0,56166.0,6332.0,62498.0,0.7273,1
1376,0,0,42352.0,4552.0,46904.0,0.5343,1
1377,0,1,57621.0,8201.0,65822.0,0.8676,1
1378,1,0,39538.0,7272.0,46810.0,0.4602,1
1379,0,1,51340.0,6514.0,57854.0,0.6528,1
1380,0,0,33991.0,2156.0,36147.0,0.5336,1
1381,0,0,45572.0,2298.0,47870.0,0.515,1
1382,0,0,22096.0,2413.0,24509.0,0.1653,1
1383,0,0,32466.0,4486.0,36952.0,0.3238,0
1384,1,0,45967.0,2010.0,47977.0,0.4837,0
1385,1,1,30844.0,10852.0,41696.0,0.3706,0
1386,0,1,45629.0,7165.0,52794.0,0.676,1
1387,0,0,49705.0,700.0,50405.0,0.6227,1
1388,0,0,37739.0,3642.0,41381.0,0.5066,1
1389,1,1,33764.0,9568.0,43332.0,0.4707,0
1390,0,0,37969.0,1893.0,39862.0,0.4138,0
1391,1,0,33791.0,9143.0,42934.0,0.4385,1
1392,1,1,41140.0,12517.0,53657.0,0.663,0
1393,0,0,42868.0,3477.0,46345.0,0.4359,1
1394,0,1,39399.0,7947.0,47346.0,0.69,1
1395,1,0,56232.0,5720.0,61952.0,0.7135,0
1396,0,0,35885.0,5899.0,41784.0,0.4081,0
1397,0,0,53827.0,3864.0,57691.0,0.6371,0
1398,1,1,33149.0,9526.0,42675.0,0.3027,0
1399,0,0,42619.0,700.0,43319.0,0.5351,1
1400,0,1,52056.0,8264.0,60320.0,0.8461,1
1401,0,1,51617.0,7205.0,58822.0,0.6772,1
1402,0,1,38428.0,4871.0,43299.0,0.4629,1
1403,1,0,46718.0,6729.0,53447.0,0.6211,0
1404,0,0,45580.0,2043.0,47623.0,0.6157,1
1405,0,0,37411.0,3402.0,40813.0,0.5808,1
1406,0,0,47236.0,3251.0,50487.0,0.699,1
1407,1,1,57831.0,9766.0,67597.0,0.7888,1
1408,0,0,46009.0,3576.0,49585.0,0.6171,0
1409,1,1,46814.0,9954.0,56768.0,0.6826,1
1410,0,0,47713.0,1764.0,49477.0,0.5755,0
1411,1,0,29582.0,5095.0,34677.0,0.2128,0
1412,1,0,45912.0,7923.0,53835.0,0.5542,1
1413,1,1,33358.0,10323.0,43681.0,0.485,1
1414,1,0,36986.0,8333.0,45319.0,0.5483,1
1415,0,0,60377.0,5532.0,65909.0,0.8147,1
1416,1,1,39847.0,9544.0,49391.0,0.5256,1
1417,0,0,35709.0,700.0,36409.0,0.423,1
1418,0,0,51797.0,4276.0,56073.0,0.5729,0
1419,1,0,33945.0,5419.0,39364.0,0.3182,1
1420,1,0,38197.0,4527.0,42724.0,0.5571,1
1421,0,0,52617.0,1499.0,54116.0,0.6788,1
1422,0,0,42364.0,1795.0,44159.0,0.3948,1
1423,0,0,28726.0,4705.0,33431.0,0.2978,0
1424,0,0,46624.0,2772.0,49396.0,0.6481,1
1425,0,0,38630.0,4682.0,43312.0,0.2858,0
1426,0,0,55089.0,3340.0,58429.0,0.7378,1
1427,0,0,36847.0,1974.0,38821.0,0.3542,1
1428,0,0,50935.0,1836.0,52771.0,0.5162,1
1429,1,0,57093.0,6955.0,64048.0,0.7769,1
1430,0,0,34767.0,3895.0,38662.0,0.3678,1
1431,1,0,40358.0,7695.0,48053.0,0.5041,0
1432,0,1,45303.0,6855.0,52158.0,0.5762,1
1433,0,1,34713.0,7598.0,42311.0,0.3467,0
1434,0,0,44298.0,3493.0,47791.0,0.4372,1
1435,0,0,40088.0,1847.0,41935.0,0.3864,1
1436,1,0,39917.0,4071.0,43988.0,0.4941,1
1437,0,1,42416.0,5929.0,48345.0,0.5487,0
1438,0,0,42606.0,2090.0,44696.0,0.4828,1
1439,1,0,43393.0,7126.0,50519.0,0.4742,0
1440,1,0,36910.0,8140.0,45050.0,0.4222,0
1441,0,0,37281.0,700.0,37981.0,0.4181,0
1442,0,0,40992.0,1485.0,42477.0,0.4842,1
1443,0,1,41620.0,6692.0,48312.0,0.495,0
1444,0,1,38270.0,8651.0,46921.0,0.3176,0
1445,0,0,44753.0,1602.0,46355.0,0.4685,0
1446,0,0,26575.0,1769.0,28344.0,0.1948,0
1447,1,0,35791.0,3600.0,39391.0,0.2894,0
1448,0,0,39621.0,3322.0,42943.0,0.4247,0
1449,0,0,34723.0,2226.0,36949.0,0.4051,0
1450,0,0,55848.0,1388.0,57236.0,0.7071,0
1451,1,1,42160.0,10359.0,52519.0,0.6354,1
1452,0,1,43503.0,9216.0,52719.0,0.5003,0
1453,1,1,37893.0,9092.0,46985.0,0.4383,0
1454,1,1,41866.0,9369.0,51235.0,0.3967,1
1455,0,0,31670.0,4629.0,36299.0,0.3088,0
1456,0,0,40557.0,2629.0,43186.0,0.3834,1
1457,0,0,34035.0,3639.0,37674.0,0.4525,0
1458,0,0,39642.0,3183.0,42825.0,0.4836,0
1459,1,0,20241.0,5940.0,26181.0,0.2121,0
1460,0,1,32412.0,6708.0,39120.0,0.3329,0
1461,1,0,54443.0,7414.0,61857.0,0.6798,0
1462,0,0,49058.0,4476.0,53534.0,0.5743,1
1463,0,0,53212.0,10566.0,63778.0,0.8119,1
1464,0,1,53796.0,5285.0,59081.0,0.8136,0
1465,0,0,47720.0,4718.0,52438.0,0.6584,1
1466,0,0,38151.0,1892.0,40043.0,0.3753,1
1467,0,0,33183.0,1216.0,34399.0,0.2938,0
1468,0,1,51747.0,7012.0,58759.0,0.7104,1
1469,1,1,42549.0,12213.0,54762.0,0.7378,0
1470,0,0,63199.0,3419.0,66618.0,0.8772,1
1471,1,1,38897.0,10366.0,49263.0,0.5231,1
1472,0,0,58770.0,3924.0,62694.0,0.7916,1
1473,0,1,40667.0,7538.0,48205.0,0.551,1
1474,0,0,53356.0,1526.0,54882.0,0.7035,1
1475,0,0,56422.0,7036.0,63458.0,0.7747,1
1476,0,1,33305.0,7997.0,41302.0,0.3417,0
1477,0,0,37878.0,2360.0,40238.0,0.4818,0
1478,1,0,33220.0,3662.0,36882.0,0.3084,0
1479,0,1,31545.0,8740.0,40285.0,0.4516,0
1480,0,1,47670.0,6484.0,54154.0,0.7417,1
1481,0,0,40329.0,5207.0,45536.0,0.5427,0
1482,0,0,42445.0,700.0,43145.0,0.4858,1
1483,0,1,46728.0,6993.0,53721.0,0.8159,1
1484,0,0,26212.0,1310.0,27522.0,0.2186,0
1485,0,1,52938.0,5642.0,58580.0,0.6378,1
1486,0,0,39033.0,1672.0,40705.0,0.3937,0
